GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,Column1
5184,"Brown, Sterling",Sterling Brown,20171020,mil,cle,H,20171020-cle-mil,19,97,116,0,5.716666667,1,1,3,3.5,3.5,3,3pt 1trey 1-3fg,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4023,"Smith, Jason",Jason Smith,20171020,was,det,H,20171020-det-was,19,115,111,0,0,0,0,0,0,0,0,,0,0,3600,-300,4100,100,,,10,0,4,45,,4,
4183,"Meeks, Jodie",Jodie Meeks,20171020,was,det,H,20171020-det-was,19,115,111,0,15.03333333,1,1,12.2,12.75,13,12.2,9pt 1rb 1st 1to 2trey 2-5fg 3-3ft,0,0,3300,0,3300,0,,,10,0,2,2,,2,
4595,"Schroder, Dennis",Dennis Schroder,20171020,atl,cha,A,20171020-atl-cha,19,91,109,1,31.65,1,1,36.1,36.75,34.25,36.1,25pt 3rb 5as 1st 3to 11-21fg 3-3ft,0,0,8100,600,7600,200,,,33,0,1,1,,1,
4318,"Turner, Evan",Evan Turner,20171020,por,ind,A,20171020-por-ind,19,114,96,0,31.76666667,1,1,26.9,26.5,25.75,26.9,17pt 2rb 3as 1bl 1trey 7-12fg 2-2ft,0,0,4400,-400,4500,-1000,,,14,0,2,23,,3,
4587,"Griffin, Eric",Eric Griffin,20171020,uta,min,A,20171020-uta-min,20,97,100,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,34,,3,
3629,"Deng, Luol",Luol Deng,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,0,0,0,0,0,0,0,,0,0,3600,0,3700,0,,,10,0,3,34,,4,
4484,"Miller, Darius",Darius Miller,20171020,nor,gsw,H,20171020-gsw-nor,21.5,120,128,0,19.31666667,1,1,8.4,9,8,8.4,4pt 2rb 2as 1to 2-6fg,0,0,3000,-400,3000,0,,,10,0,3,3,,2,
4074,"Love, Kevin",Kevin Love,20171020,cle,mil,A,20171020-cle-mil,19,116,97,1,26.83333333,1,1,42.4,44.5,43.25,42.4,17pt 12rb 6as 2bl 4to 5-12fg 7-7ft,1,0,6800,-200,7500,-300,,,33,0,5,45,,5,
4280,"Favors, Derrick",Derrick Favors,20171020,uta,min,A,20171020-uta-min,20,97,100,1,28.73333333,1,1,24.3,25.5,23.75,24.3,16pt 4rb 3as 1bl 4to 8-15fg,0,0,5700,-100,5500,0,,,16,3,4,45,,4,
5127,"Nader, Abdel",Abdel Nader,20171020,bos,phi,A,20171020-bos-phi,19,102,92,0,6.966666667,1,1,2.4,2.5,2,2.4,0pt 2rb 0-2fg,0,0,3000,0,3000,0,,,10,0,2,4,,4,
5238,"Hart, Josh",Josh Hart,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,2.333333333,1,1,0,0,0,0,0pt,0,0,3000,0,3500,0,,,10,0,2,12,,2,
4575,"Carter-Williams, Michael",Michael Carter-Williams,20171020,cha,atl,H,20171020-atl-cha,19,109,91,0,0,0,1,0,0,0,0,,0,0,3400,0,3200,0,,,10,0,1,1,,1,
4966,"Taylor, Isaiah",Isaiah Taylor,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,0,0,0,0,0,0,0,,0,0,,,,,,,10,0,,,,1,
4561,"Crabbe, Allen",Allen Crabbe,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,1,22.86666667,1,1,15.2,15.25,14.75,15.2,9pt 1rb 2as 1bl 1to 1trey 1-5fg 6-6ft,0,0,4600,400,4800,200,,,10,0,3,23,,3,
4078,"Augustin, D.J.",D.J. Augustin,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,0,23.15,1,1,20.9,22,22.5,20.9,10pt 2rb 5as 1st 2to 2trey 3-5fg 2-2ft,0,0,3000,-100,3100,0,,,10,0,1,12,,1,
4369,"Jackson, Reggie",Reggie Jackson,20171020,det,was,A,20171020-det-was,19,111,115,1,31.8,1,1,43.3,42.5,40.75,43.3,21pt 4rb 5as 5st 5to 3trey 8-21fg 2-2ft,0,0,5500,300,5400,100,,,15,0,1,1,,1,
5157,"Korkmaz, Furkan",Furkan Korkmaz,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,23,,2,
5143,"Robinson, Devin",Devin Robinson,20171020,was,det,H,20171020-det-was,19,115,111,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,2,,2,
4614,"Zeller, Cody",Cody Zeller,20171020,cha,atl,H,20171020-atl-cha,19,109,91,0,0,0,1,0,0,0,0,,0,0,4500,-500,4000,-100,,,14,3,5,5,,5,
4997,"Layman, Jake",Jake Layman,20171020,por,ind,A,20171020-por-ind,19,114,96,0,2.4,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3000,0,3000,0,,,10,0,3,34,,4,
4007,"McRoberts, Josh",Josh McRoberts,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4199,"Temple, Garrett",Garrett Temple,20171020,sac,dal,A,20171020-sac-dal,20.5,93,88,0,28.48333333,1,1,24.7,24.5,24.75,24.7,8pt 6rb 3as 2st 1to 2trey 3-6fg,0,0,4000,1000,3700,-100,,,10,0,2,12,,1,
4549,"Ross, Terrence",Terrence Ross,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,1,30.26666667,1,1,24.2,24.5,24.25,24.2,11pt 6rb 2as 1st 2trey 4-9fg 1-1ft,0,0,5100,900,4300,300,,,15,0,2,23,,3,
4705,"Gordon, Aaron",Aaron Gordon,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,0,0,0,0,0,0,0,0,,0,0,7500,1200,7000,100,,,23,0,4,34,,4,
4985,"Poythress, Alex",Alex Poythress,20171020,ind,por,H,20171020-por-ind,19,96,114,0,3.85,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3000,0,3000,0,,,10,0,4,3,,3,
3307,"Chandler, Tyson",Tyson Chandler,20171020,pho,lal,H,20171020-lal-pho,22,130,132,1,24,1,1,24.8,25.25,24.5,24.8,13pt 9rb 1bl 2to 5-7fg 3-4ft,0,0,3800,-200,4000,-200,,,13,-1,5,5,,5,
5160,"Leaf, TJ",TJ Leaf,20171020,ind,por,H,20171020-por-ind,19,96,114,0,19.43333333,1,1,23.3,24.5,24.5,23.3,17pt 4rb 1as 2trey 7-11fg 1-1ft,0,0,3000,0,3000,-200,,,10,0,4,34,,4,
3976,"Brooks, Aaron",Aaron Brooks,20171020,min,uta,H,20171020-uta-min,20,100,97,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4809,"McCullough, Chris",Chris McCullough,20171020,was,det,H,20171020-det-was,19,115,111,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4680,"Randle, Julius",Julius Randle,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,12.5,1,1,7.7,9.25,8.25,7.7,8pt 1rb 1as 3to 2-4fg 4-6ft,0,0,6300,0,5800,0,,,25,0,4,45,,4,
5179,"Bacon, Dwayne",Dwayne Bacon,20171020,cha,atl,H,20171020-atl-cha,19,109,91,1,19.25,1,1,20.2,21.75,22.25,20.2,6pt 11rb 1st 2to 2trey 2-4fg,0,0,3500,500,3200,200,,,10,0,2,23,,4,
3573,"West, David",David West,20171020,gsw,nor,A,20171020-gsw-nor,21.5,128,120,0,12.85,1,1,15.2,15.75,15.5,15.2,11pt 1rb 2as 1trey 4-5fg 2-4ft,0,0,3500,400,3000,-100,,,10,0,4,45,,4,
5117,"Boucher, Chris",Chris Boucher,20171020,gsw,nor,A,20171020-gsw-nor,21.5,128,120,0,0,0,1,0,0,0,0,,0,0,3400,400,3000,0,,,10,0,4,4,,4,
3765,"Ilyasova, Ersan",Ersan Ilyasova,20171020,atl,cha,A,20171020-atl-cha,19,91,109,1,21.25,1,1,10.7,10.5,9.5,10.7,0pt 6rb 1as 1st 1to 0-4fg,0,0,5000,-100,4500,-300,,,12,0,4,34,,4,
4654,"Bullock, Reggie",Reggie Bullock,20171020,det,was,A,20171020-det-was,19,111,115,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
4879,"Towns, Karl-Anthony",Karl-Anthony Towns,20171020,min,uta,H,20171020-uta-min,20,100,97,1,32.48333333,1,1,41.5,41,39.75,41.5,20pt 10rb 1as 1st 2bl 1to 7-12fg 6-8ft,1,0,10000,0,9100,-300,,,46,0,5,5,,5,
4049,"Tolliver, Anthony",Anthony Tolliver,20171020,det,was,A,20171020-det-was,19,111,115,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,34,,3,
4984,"McClellan, Sheldon",Sheldon McClellan,20171020,was,det,H,20171020-det-was,19,115,111,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4733,"Harris, Joe",Joe Harris,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,0,18.46666667,1,1,15.1,16.25,16.75,15.1,10pt 3rb 1as 2trey 4-6fg,0,0,3000,0,3300,300,,,10,0,3,23,,2,
4814,"Montero, Luis",Luis Montero,20171020,det,was,A,20171020-det-was,19,111,115,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,3,,3,
4453,"Morris, Markieff",Markieff Morris,20171020,was,det,H,20171020-det-was,19,115,111,0,0,0,0,0,0,0,0,,0,0,6000,0,5000,0,,,18,0,4,34,,4,
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171020,min,uta,H,20171020-uta-min,20,100,97,0,11.93333333,1,1,5.9,6,5.75,5.9,2pt 2rb 1as 1-2fg,0,0,3000,-100,3100,-100,,,10,0,3,23,,3,
4965,"Ingram, Brandon",Brandon Ingram,20171020,lal,pho,A,20171020-lal-pho,22,132,130,1,36.71666667,1,1,32.9,33.5,33.25,32.9,25pt 2rb 1as 1st 1bl 2to 3trey 9-14fg 4-6ft,0,0,5800,0,5200,100,,,16,3,3,23,,3,
3777,"Mahinmi, Ian",Ian Mahinmi,20171020,was,det,H,20171020-det-was,19,115,111,0,13.06666667,1,1,14.6,13.75,13.25,14.6,5pt 3rb 2as 1st 2-3fg 1-2ft,0,0,3900,-100,4000,100,,,10,0,5,5,,5,
4724,"Warren, T.J.",T.J. Warren,20171020,pho,lal,H,20171020-lal-pho,22,130,132,1,39.48333333,1,1,42.6,43,40.5,42.6,24pt 8rb 4as 2st 3to 1trey 9-18fg 5-8ft,0,0,5200,-300,5000,-300,,,26,0,3,34,,3,
3756,"Gortat, Marcin",Marcin Gortat,20171020,was,det,H,20171020-det-was,19,115,111,1,34.58333333,1,1,25.3,24.75,23.75,25.3,10pt 9rb 1as 1st 4-6fg 2-4ft,0,0,6100,700,5600,400,,,24,5,5,5,,5,
4858,"Mejri, Salah",Salah Mejri,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,0,12.8,1,1,15.6,13.25,13.25,15.6,4pt 3rb 3bl 1to 2-2fg,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4653,"Porter, Otto",Otto Porter,20171020,was,det,H,20171020-det-was,19,115,111,1,37.83333333,1,1,57.3,54.25,53.25,57.3,28pt 9rb 3as 4st 1bl 1to 2trey 11-19fg 4-4ft,0,0,5900,100,5500,-200,,,25,3,3,34,,3,
5185,"Perrantes, London",London Perrantes,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,0,0,0,0,0,0,0,,0,0,3000,,,,,,10,,1,,,1,
4801,"Brown, Anthony",Anthony Brown,20171020,min,uta,H,20171020-uta-min,20,100,97,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,3,
3768,"Johnson, Amir",Amir Johnson,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,11.38333333,1,1,3.9,4,3.5,3.9,0pt 2rb 1as 0-2fg,0,0,3100,-100,3300,-300,,,10,0,4,45,,4,
5131,"Fultz, Markelle",Markelle Fultz,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,16.88333333,1,1,14.1,13.25,11.5,14.1,6pt 3rb 1as 1st 2-9fg 2-2ft,0,0,4400,-100,5000,-1100,,,16,-3,1,12,,2,
4744,"Hood, Rodney",Rodney Hood,20171020,uta,min,A,20171020-uta-min,20,97,100,1,23.75,1,1,28.2,29.75,30,28.2,20pt 1rb 4as 1st 2to 3trey 7-12fg 3-3ft,0,0,4800,300,5300,-500,,,16,6,2,23,,3,
4950,"Ulis, Tyler",Tyler Ulis,20171020,pho,lal,H,20171020-lal-pho,22,130,132,0,0,0,1,0,0,0,0,,0,0,3500,-700,4000,0,,,13,-10,1,1,,1,
4075,"Lopez, Brook",Brook Lopez,20171020,lal,pho,A,20171020-lal-pho,22,132,130,1,32.26666667,1,1,35.2,38.75,38.5,35.2,19pt 11rb 2as 1st 3to 2trey 6-11fg 5-7ft,1,0,7400,0,6500,0,,,29,3,5,5,,5,
4933,"Jones, Damian",Damian Jones,20171020,gsw,nor,A,20171020-gsw-nor,21.5,128,120,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4781,"Turner, Myles",Myles Turner,20171020,ind,por,H,20171020-por-ind,19,96,114,0,0,0,0,0,0,0,0,,0,0,8700,1500,7900,200,,,26,2,5,5,,5,
4468,"Fournier, Evan",Evan Fournier,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,1,35.65,1,1,44.3,44.75,42.5,44.3,22pt 9rb 5as 2st 2to 2trey 8-21fg 4-4ft,0,0,5600,200,5400,300,,,17,0,3,23,,2,
4478,"Teletovic, Mirza",Mirza Teletovic,20171020,mil,cle,H,20171020-cle-mil,19,97,116,0,8.75,1,1,3,3.5,3.25,3,3pt 1trey 1-4fg,0,0,3000,0,3000,0,,,10,0,3,34,,4,
3619,"Allen, Tony",Tony Allen,20171020,nor,gsw,H,20171020-gsw-nor,21.5,120,128,0,7.483333333,1,1,1.4,2,1.5,1.4,0pt 2rb 1to 0-2fg,0,0,3300,-300,3300,-200,,,10,0,3,23,,2,
4164,"Matthews, Wes",Wes Matthews,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,1,33.53333333,1,1,9.2,8.25,6.5,9.2,0pt 1rb 2as 2st 1bl 4to 0-7fg,0,0,5400,200,5100,200,,,16,3,2,23,,3,
4681,"Nurkic, Jusuf",Jusuf Nurkic,20171020,por,ind,A,20171020-por-ind,19,114,96,1,25.6,1,1,17.9,19,16.5,17.9,11pt 2rb 3as 1st 1bl 6to 4-13fg 3-4ft,0,0,7900,400,7000,-500,,,25,0,5,5,,5,
4996,"Georges-Hunt, Marcus",Marcus Georges-Hunt,20171020,min,uta,H,20171020-uta-min,20,100,97,0,0,0,1,0,0,0,0,,0,0,,,3000,0,,,10,0,,23,,2,
5013,"Brogdon, Malcolm",Malcolm Brogdon,20171020,mil,cle,H,20171020-cle-mil,19,97,116,1,33.61666667,1,1,23.9,25,25.5,23.9,16pt 2rb 1as 2st 2to 4trey 6-12fg,0,0,5500,300,5000,-100,,,13,-3,1,12,,1,
4380,"Thompson, Tristan",Tristan Thompson,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,24.46666667,1,1,17.6,18,17.5,17.6,8pt 8rb 4-6fg,0,0,4000,-1200,3900,0,,,14,-2,5,45,,5,
4226,"Cunningham, Dante",Dante Cunningham,20171020,nor,gsw,H,20171020-gsw-nor,21.5,120,128,1,27.88333333,1,1,12,12.75,11.5,12,6pt 5rb 1trey 2-8fg 1-2ft,0,0,4000,700,3100,100,,,10,0,3,34,,3,
5139,"Allen, Jarrett",Jarrett Allen,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,0,14.6,1,1,17.4,15.5,15.25,17.4,9pt 2rb 1st 1bl 3-3fg 3-4ft,0,0,3100,0,3800,0,,,10,0,5,45,,5,
3547,"Korver, Kyle",Kyle Korver,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,19.25,1,1,25.1,26.75,28.75,25.1,17pt 3rb 1as 1st 5trey 6-8fg,0,0,3100,-100,3300,0,,,10,0,2,23,,3,
4778,"Kaminsky, Frank",Frank Kaminsky,20171020,cha,atl,H,20171020-atl-cha,19,109,91,0,33.08333333,1,1,33.7,35,34.25,33.7,21pt 6rb 3as 1st 2to 2trey 7-14fg 5-5ft,0,0,4100,-300,4300,-300,,,17,0,4,45,,4,
4530,"Harkless, Maurice",Maurice Harkless,20171020,por,ind,A,20171020-por-ind,19,114,96,1,20.08333333,1,1,13.6,12.75,12.5,13.6,5pt 3rb 1st 1bl 1to 1trey 2-5fg,0,0,4800,100,4400,-200,,,13,3,3,34,,4,
2374,"Nowitzki, Dirk",Dirk Nowitzki,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,1,29.21666667,1,1,23.8,25.25,25,23.8,10pt 9rb 2as 2trey 4-9fg,0,0,5100,-300,5000,-200,,,20,3,4,45,,5,
5144,"Sumner, Edmond",Edmond Sumner,20171020,ind,por,H,20171020-por-ind,19,96,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4297,"Lin, Jeremy",Jeremy Lin,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,0,0,0,0,0,0,0,0,,0,0,,,5900,-400,,,23,3,,2,,2,
3740,"Calderon, Jose",Jose Calderon,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,1.233333333,1,1,0,0,0,0,0pt,0,0,3000,0,3000,-500,,,10,0,1,1,,1,
4668,"Clarkson, Jordan",Jordan Clarkson,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,17.18333333,1,1,18.9,21,20.75,18.9,17pt 2rb 1as 2to 2trey 6-11fg 3-3ft,0,0,4700,0,4400,100,,,17,0,2,12,,1,
4823,"Rozier, Terry",Terry Rozier,20171020,bos,phi,A,20171020-bos-phi,19,102,92,0,30.46666667,1,1,23.4,25.75,24.75,23.4,14pt 7rb 2as 2to 2trey 6-11fg 0-3ft,0,0,4600,1500,4200,400,,,10,0,1,12,,2,
5163,"Pullen, Jacob",Jacob Pullen,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
5178,"Swanigan, Caleb",Caleb Swanigan,20171020,por,ind,A,20171020-por-ind,19,114,96,0,8.8,1,1,1,1.5,0.5,1,2pt 1to 0-4fg 2-2ft,0,0,3400,400,4100,-300,,,10,0,4,4,,4,
4440,"Walker, Kemba",Kemba Walker,20171020,cha,atl,H,20171020-atl-cha,19,109,91,1,38.01666667,1,1,43.3,46.5,46.25,43.3,26pt 4rb 9as 1st 4to 4trey 6-13fg 10-12ft,0,0,8000,400,7800,-100,,,38,0,1,1,,1,
3669,"Smith, J.R.",J.R. Smith,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,22.61666667,1,1,12.6,13.75,12.25,12.6,7pt 3rb 2as 1to 1trey 3-11fg,0,0,3400,0,3600,200,,,10,0,2,23,,2,
4488,"Scott, Mike",Mike Scott,20171020,was,det,H,20171020-det-was,19,115,111,0,20.7,1,1,12.5,11.5,11.25,12.5,8pt 1as 1bl 3-4fg 2-2ft,0,0,3200,-200,3000,0,,,10,0,4,4,,4,
3645,"Jefferson, Al",Al Jefferson,20171020,ind,por,H,20171020-por-ind,19,96,114,0,16.11666667,1,1,14.9,14,13.5,14.9,8pt 2rb 1as 1bl 4-6fg,0,0,3100,0,3500,0,,,10,0,5,45,,5,
3639,"Howard, Dwight",Dwight Howard,20171020,cha,atl,H,20171020-atl-cha,19,109,91,1,33.01666667,1,1,35,39.25,37.75,35,20pt 15rb 1bl 6to 8-12fg 4-8ft,1,0,7400,800,6700,200,,,22,0,5,5,,5,
5118,"Yabusele, Guerschon",Guerschon Yabusele,20171020,bos,phi,A,20171020-bos-phi,19,102,92,0,3.316666667,1,1,2.2,3.75,4,2.2,3pt 1rb 2to 1trey 1-2fg,0,0,3000,0,3000,0,,,10,0,4,45,,5,
4799,"Russell, D'Angelo",D'Angelo Russell,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,1,25.43333333,1,1,30.6,31.75,29.5,30.6,17pt 3rb 6as 3st 8to 8-16fg 1-2ft,0,0,8000,1400,7300,700,,,24,0,1,1,,1,
4885,"Booker, Devin",Devin Booker,20171020,pho,lal,H,20171020-lal-pho,22,130,132,1,39.73333333,1,1,50.2,55.25,54.75,50.2,25pt 11rb 8as 2st 6to 4trey 9-19fg 3-5ft,1,0,6700,-100,7000,0,,,32,0,2,23,,2,
4976,"Payton, Gary",Gary Payton,20171020,mil,cle,H,20171020-cle-mil,19,97,116,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,,,,10,0,1,2,,2,
4523,"Lillard, Damian",Damian Lillard,20171020,por,ind,A,20171020-por-ind,19,114,96,1,32.96666667,1,1,42.9,41.25,38.75,42.9,18pt 7rb 7as 1st 1bl 7-17fg 4-4ft,0,0,9500,700,9300,-1100,,,43,0,1,1,,1,
4414,"Rubio, Ricky",Ricky Rubio,20171020,uta,min,A,20171020-uta-min,20,97,100,1,32.66666667,1,1,42,44.25,43.5,42,19pt 5rb 10as 2st 4to 1trey 4-10fg 10-11ft,1,0,7600,600,7100,100,,,36,0,1,1,,1,
5205,"Paige, Marcus",Marcus Paige,20171020,cha,atl,H,20171020-atl-cha,19,109,91,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4696,"Birch, Khem",Khem Birch,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
5168,"Jackson, Frank",Frank Jackson,20171020,nor,gsw,H,20171020-gsw-nor,21.5,120,128,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4560,"Blue, Vander",Vander Blue,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,,,,10,,2,12,,1,
4502,"Barnes, Harrison",Harrison Barnes,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,1,38.81666667,1,1,29.3,31,28.75,29.3,24pt 4rb 1as 1to 2trey 8-18fg 6-9ft,0,0,6300,-100,5700,0,,,22,3,3,34,,4,
4276,"Davis, Ed",Ed Davis,20171020,por,ind,A,20171020-por-ind,19,114,96,0,19.98333333,1,1,19.3,19.75,19,19.3,7pt 9rb 1as 3-4fg 1-3ft,0,0,3200,200,3200,100,,,10,0,5,45,,5,
4354,"Udoh, Ekpe",Ekpe Udoh,20171020,uta,min,A,20171020-uta-min,20,97,100,0,15.03333333,1,1,16.8,14,13.5,16.8,3pt 4rb 3bl 1-2fg 1-2ft,0,0,3000,0,3000,0,,,10,0,5,45,,5,
4076,"Bayless, Jerryd",Jerryd Bayless,20171020,phi,bos,H,20171020-bos-phi,19,92,102,1,30.45,1,1,23.7,24.75,25.5,23.7,18pt 1rb 1as 1st 4trey 7-12fg,0,0,4000,1000,4000,200,,,15,0,1,12,,1,
4264,"Babbitt, Luke",Luke Babbitt,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,16.06666667,1,1,10.2,10.25,9.5,10.2,7pt 1rb 1st 1to 1trey 2-7fg 2-2ft,0,0,3000,0,3000,0,,,10,0,4,34,,4,
4542,"Plumlee, Miles",Miles Plumlee,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4924,"Zubac, Ivica",Ivica Zubac,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,0,0,0,0,0,0,0,,0,0,3100,0,3800,0,,,12,0,5,5,,5,
5001,"Bembry, DeAndre",DeAndre Bembry,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,0,0,0,0,0,0,0,,0,0,3600,600,3300,0,,,10,0,3,23,,3,
4876,"Jones, Tyus",Tyus Jones,20171020,min,uta,H,20171020-uta-min,20,100,97,0,15.13333333,1,1,7.7,8.25,7.75,7.7,0pt 1rb 5as 1to 0-2fg,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4992,"LeVert, Caris",Caris LeVert,20171020,bkn,orl,H,20171020-orl-bkn,19.5,126,121,0,27.3,1,1,19.2,17.75,15.5,19.2,9pt 1rb 2as 2st 1bl 3to 4-11fg 1-3ft,0,0,5700,1500,4400,300,,,10,0,2,13,,3,
4441,"Burks, Alec",Alec Burks,20171020,uta,min,A,20171020-uta-min,20,97,100,0,8.55,1,1,4.4,4,3.5,4.4,0pt 2rb 1st 1to 0-2fg,0,0,3700,700,3600,0,,,10,0,2,12,,2,
4621,"Antetokounmpo, Giannis",Giannis Antetokounmpo,20171020,mil,cle,H,20171020-cle-mil,19,97,116,1,38.53333333,1,1,65.6,63,60.75,65.6,34pt 8rb 8as 3st 1bl 2to 15-22fg 4-6ft,0,0,11300,1100,10800,500,,,51,2,4,13,,4,
4831,"McConnell, T.J.",T.J. McConnell,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,12.31666667,1,1,13.8,12.5,12.25,13.8,4pt 4rb 2st 1to 1-2fg 2-2ft,0,0,3500,-500,3100,-300,,,17,0,1,1,,1,
4364,"Moore, E'Twaun",E'Twaun Moore,20171020,nor,gsw,H,20171020-gsw-nor,21.5,120,128,1,26.13333333,1,1,6.9,7,5.75,6.9,0pt 2rb 3as 0-5fg,0,0,4500,400,3700,100,,,10,0,2,23,,2,
4700,"McAdoo, James Michael",James Michael McAdoo,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4122,"Speights, Marreese",Marreese Speights,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,0,3.4,1,1,4.4,5.5,5.75,4.4,3pt 2rb 1to 1trey 1-2fg,0,0,3200,0,3000,0,,,10,0,5,45,,4,
4978,"Bolomboy, Joel",Joel Bolomboy,20171020,mil,cle,H,20171020-cle-mil,19,97,116,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
4685,"Wilcox, C.J.",C.J. Wilcox,20171020,por,ind,A,20171020-por-ind,19,114,96,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,23,,2,
4373,"Vucevic, Nikola",Nikola Vucevic,20171020,orl,bkn,A,20171020-orl-bkn,19.5,121,126,1,35.21666667,1,1,55.9,63,65,55.9,41pt 12rb 3as 4to 6trey 17-22fg 1-2ft,1,0,8400,1200,7600,200,,,29,0,5,5,,5,
4652,"Noel, Nerlens",Nerlens Noel,20171020,dal,sac,H,20171020-sac-dal,20.5,88,93,1,27.15,1,1,28.2,24,23.75,28.2,7pt 6rb 3st 2bl 1to 3-3fg 1-2ft,0,0,6200,500,5500,200,,,16,3,5,5,,5,
3974,"Belinelli, Marco",Marco Belinelli,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,22.33333333,1,1,10.8,12.5,10.75,10.8,5pt 4rb 2as 2to 1trey 1-10fg 2-2ft,0,0,4200,600,3500,200,,,10,0,2,2,,2,
4702,"Robinson III, Glenn",Glenn Robinson III,20171020,ind,por,H,20171020-por-ind,19,96,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2,
4900,"Holland, John",John Holland,20171020,cle,mil,A,20171020-cle-mil,19,116,97,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
